policyID,eq_site_limit,hu_site_limit,fl_site_limit,tiv_2011,eq_site_deductible
716343,270,270,270,270,0
166243,270,270,270,270,0
869527,270,270,270,270,0
793316,270,270,270,270,0
525660,630,630,630,630,0
228542,810,810,810,810,0
345892,810,810,810,810,0
235832,315,315,315,315,0
710139,100890,100890,100890,100890,0
352426,4806,4806,4806,4806,0
384442,621306,621306,621306,621306,0
286876,519309,519309,519309,519309,0
300150,630315,630315,630315,630315,0
604759,1159911,1159911,1159911,1159911,0
374411,165510,165510,165510,165510,0
447691,50850,50850,50850,50850,0
735405,1350,1350,1350,1350,0
476328,900,900,900,900,0
188892,1350,1350,1350,1350,0
738918,46260,46260,46260,46260,0
320338,6687,6687,6687,6687,0
443947,3600,3600,3600,3600,0
167317,3600,3600,3600,3600,0
430437,4950,4950,4950,4950,0
873593,4950,4950,4950,4950,0
653808,3510,3510,3510,3510,0
122734,6750,6750,6750,6750,0
603486,6750,6750,6750,6750,0
855783,8730,8730,8730,8730,0
379870,11700,11700,11700,11700,0
536577,7290,7290,7290,7290,0
178873,27450,27450,27450,27450,0
300562,644667.3,644667.3,644667.3,644667.3,0
555619,1474668,1474668,1474668,1474668,0
758060,400446,400446,400446,400446,0
489526,366579,366579,366579,366579,0
861565,979389,979389,979389,979389,0
692765,463527,463527,463527,463527,0
428588,7290,7290,7290,7290,0
116583,19440,19440,19440,19440,0
779587,13698,13698,13698,13698,0
827888,21150,21150,21150,21150,0
983194,9270,9270,9270,9270,0
549068,0,8999.56,0,8999.56,0
116416,0,16686.68,0,16686.68,0
787983,0,124578.27,0,124578.27,0
473317,0,478171.89,0,478171.89,0
139920,0,54372.34,0,54372.34,0
464379,0,263732.02,0,263732.02,0
110577,0,56113.2,0,56113.2,0
964532,0,2888.71,0,2888.71,0
783365,0,14441.29,0,14441.29,0
243580,0,28881.46,0,28881.46,0
936931,0,69355.91,0,69355.91,0
464273,0,17800.23,0,17800.23,0
142893,0,61948.97,0,61948.97,0
583948,0,369572.73,0,369572.73,0
466262,0,769255.8,0,769255.8,0
868179,255420,255420,255420,255420,0
368509,150570,150570,150570,150570,0
825334,68391,68391,68391,68391,0
584286,0,13869.9,0,13869.9,0
426369,0,232089.66,0,232089.66,0
621175,328500,328500,328500,328500,0
740683,487431,487431,0,487431,0
974438,312602.4,312602.4,0,312602.4,0
443137,519750,519750,519750,519750,10395
174313,0,237600,0,237600,0
515429,0,714435.95,0,714435.95,0
168714,0,826097.81,0,826097.81,0
967565,0,835969.55,0,835969.55,0
216270,0,1196984.13,0,1196984.13,0
650875,0,3163525.96,0,3163525.96,0
971511,0,50815.57,0,50815.57,0
413953,0,28869.12,0,28869.12,0
450658,0,28869.12,0,28869.12,0
228299,0,60946.79,0,60946.79,0
717202,0,56135.64,0,56135.64,0
772804,0,1924626.49,0,1924626.49,0
932466,0,3207710.82,0,3207710.82,0
533299,0,252172.7,0,252172.7,0
284003,0,75926.76,0,75926.76,0
205704,0,48462.72,0,48462.72,0
346837,0,50501.88,0,50501.88,0
371665,0,8978.11,0,8978.11,0
574882,0,948818.02,0,948818.02,0
110888,0,409783.44,0,409783.44,0
375055,0,1115436.6,0,1115436.6,0
482716,0,218475,0,218475,0
603519,0,3210.02,0,3210.02,0
268570,0,78672.59,0,78672.59,0
820558,0,1900458,0,1900458,0
498729,9377.1,9377.1,9377.1,9377.1,0
950716,0,3060631.7,0,3060631.7,0
128894,0,520973.65,0,520973.65,0
881492,0,520973.65,0,520973.65,0
321346,0,520973.65,0,520973.65,0
581291,0,520973.65,0,520973.65,0
370644,0,520973.65,0,520973.65,0
545031,0,520973.65,0,520973.65,0
201089,0,520973.65,0,520973.65,0
790967,0,549103.15,0,549103.15,0
558007,0,549103.15,0,549103.15,0
125552,0,549103.15,0,549103.15,0
527643,0,549103.15,0,549103.15,0
110872,0,549103.15,0,549103.15,0
893113,1430834.4,1430834.4,1430834.4,1430834.4,0
575211,613728,613728,613728,613728,0
665536,301320,301320,301320,301320,0
273487,286110,286110,286110,286110,0
280674,121950,121950,121950,121950,0
248341,117000,117000,117000,117000,0
113250,41130,41130,41130,41130,0
430658,0,603802.98,0,603802.98,0
449510,0,825721.38,0,825721.38,0
814098,0,35137.08,0,35137.08,0
491496,0,825721.38,0,825721.38,0
519546,0,11790000,0,11790000,0
399722,595161,595161,595161,595161,0
898714,0,18000000,0,18000000,0
284335,1763384.4,1763384.4,0,1763384.4,0
328660,0,133841.37,0,133841.37,0
939217,0,55003.3,0,55003.3,0
312341,0,121007.27,0,121007.27,0
851500,0,116882.02,0,116882.02,0
206063,0,550033.04,0,550033.04,0
911054,0,170510.24,0,170510.24,0
990316,0,73337.74,0,73337.74,0
998798,0,22918.04,0,22918.04,0
743895,0,188798.84,0,188798.84,0
183291,0,19251.16,0,19251.16,0
762494,0,916.72,0,916.72,0
614159,0,916.72,0,916.72,0
313157,0,4583.61,0,4583.61,0
549388,0,9167.22,0,9167.22,0
381206,0,4583.61,0,4583.61,0
903839,0,4583.61,0,4583.61,0
484007,0,641705.22,0,641705.22,0
758694,0,91672.17,0,91672.17,0
718473,0,73337.74,0,73337.74,0
310500,0,506981.65,0,506981.65,0
951965,0,22918.04,0,22918.04,0
686067,0,366688.7,0,366688.7,0
630246,0,550033.04,0,550033.04,0
960864,0,192511.57,0,192511.57,0
368093,0,68225.18,0,68225.18,0
596039,0,38502.31,0,38502.31,0
793688,0,128341.04,0,128341.04,0
655727,0,68754.13,0,68754.13,0
203305,0,1512590.87,0,1512590.87,0
625673,0,146675.48,0,146675.48,0
484687,0,110006.61,0,110006.61,0
745529,0,114590.22,0,114590.22,0
595624,0,84338.4,0,84338.4,0
901277,0,458360.87,0,458360.87,0
986412,0,106339.72,0,106339.72,0
555955,354825,354825,354825,354825,7096.5
817829,3324844.8,3324844.8,3324844.8,3324844.8,0
447682,125233.2,125233.2,125233.2,125233.2,0
791246,36000,36000,36000,36000,720
828195,0,678705.08,0,678705.08,0
349231,0,892627.93,0,892627.93,0
327231,0,1700649.1,0,1700649.1,0
157885,4086.9,4086.9,4086.9,4086.9,0
480677,0,144346.71,0,144346.71,0
469669,0,96229.64,0,96229.64,0
162340,0,24057.97,0,24057.97,0
368883,0,80192.49,0,80192.49,0
823110,0,28869.12,0,28869.12,0
805930,0,48115.94,0,48115.94,0
615055,0,56135.64,0,56135.64,0
510571,0,1590967.33,0,1590967.33,0
599636,0,56135.64,0,56135.64,0
252174,0,80192.49,0,80192.49,0
801148,0,99439.32,0,99439.32,0
793447,0,24057.97,0,24057.97,0
787827,0,641542.16,0,641542.16,0
970645,0,641542.16,0,641542.16,0
829730,0,14400000,0,14400000,0
693967,0,904575.01,0,904575.01,0
780380,0,2485482.37,0,2485482.37,0
816959,0,47135.08,0,47135.08,0
575231,0,436526.99,0,436526.99,0
625865,0,57839.24,0,57839.24,0
132961,0,5499407.39,0,5499407.39,0
418645,0,57235.46,0,57235.46,0
451133,0,39279.24,0,39279.24,0
688245,0,5611.32,0,5611.32,0
516626,0,3193.31,0,3193.31,0
529970,0,634316.76,0,634316.76,0
884768,0,813700.8,0,813700.8,0
163481,0,735104.7,0,735104.7,0
758210,7647876,7647876,7647876,7647876,0
249945,27432,27432,27432,27432,0
805642,1026,1026,1026,1026,0
240151,88569,88569,88569,88569,0
144321,88569,88569,88569,88569,0
872373,88569,88569,88569,88569,0
775283,88569,88569,88569,88569,0
138616,88569,88569,88569,88569,0
397202,88569,88569,88569,88569,0
758276,74331,74331,74331,74331,0
217068,5508,5508,5508,5508,0
627387,5508,5508,5508,5508,0
611518,22068,22068,22068,22068,0
474581,3681,3681,3681,3681,0
581062,2205,2205,2205,2205,0
242620,362762.1,362762.1,0,362762.1,0
599189,331312.5,331312.5,0,331312.5,0
240859,0,777535.09,0,777535.09,0
392938,0,815202.73,0,815202.73,0
868280,0,625780.18,0,625780.18,0
640979,0,552372.75,0,552372.75,0
924750,0,63113.88,0,63113.88,0
753749,0,16409.74,0,16409.74,0
218910,0,694252.66,0,694252.66,0
716300,0,56113.2,0,56113.2,0
592140,8531847,8531847,8531847,8531847,0
405514,16740000,16740000,16740000,16740000,0
201544,975978,975978,975978,975978,0
952351,25902,25902,25902,25902,0
453419,2754,2754,2754,2754,0
636902,1836,1836,1836,1836,0
836032,2880,2880,2880,2880,0
587845,15993,15993,15993,15993,0
268554,16731,16731,16731,16731,0
218318,39348,39348,39348,39348,0
429098,70317,70317,70317,70317,0
904790,12411,12411,12411,12411,0
341035,202500,202500,202500,202500,0
766044,0,84169.79,0,84169.79,0
900080,0,1105429.95,0,1105429.95,0
736640,0,171004.96,0,171004.96,0
876566,0,67279.72,0,67279.72,0
937515,0,17423.15,0,17423.15,0
123359,0,157390.78,0,157390.78,0
147295,0,1284191.96,0,1284191.96,0
638119,0,121860,0,121860,0
686788,264600,264600,264600,264600,0
293065,0,4402306.26,0,4402306.26,0
180193,0,1221475.86,0,1221475.86,0
772617,0,22191.84,0,22191.84,0
403715,166599,166599,166599,166599,0
361295,26487,26487,26487,26487,0
927744,17982,17982,17982,17982,0
216775,179622,179622,179622,179622,0
594385,918,918,918,918,0
197723,112149,112149,112149,112149,0
578894,918,918,918,918,0
768448,19575,19575,19575,19575,0
481388,74331,74331,74331,74331,0
313664,74331,74331,74331,74331,0
731719,74331,74331,74331,74331,0
308578,1377,1377,1377,1377,0
121709,243774,243774,243774,243774,0
716004,2754,2754,2754,2754,0
661496,675,675,675,675,0
612626,549,549,549,549,0
352290,1836,1836,1836,1836,0
400096,57249,57249,57249,57249,0
940268,113436,113436,113436,113436,0
301031,34659,34659,34659,34659,0
217378,34929,34929,34929,34929,0
455667,2754,2754,2754,2754,0
780296,1935,1935,1935,1935,0
889509,2754,2754,2754,2754,0
543467,3735,3735,3735,3735,0
898563,74331,74331,74331,74331,0
453122,74331,74331,74331,74331,0
892997,74331,74331,74331,74331,0
406909,1107,1107,1107,1107,0
597721,282573,282573,282573,282573,0
413465,549,549,549,549,0
505886,5508,5508,5508,5508,0
989269,675,675,675,675,0
724533,0,18540000,0,18540000,0
113070,557432.1,557432.1,0,557432.1,0
246966,5670,5670,5670,5670,0
270693,1732500,1732500,1732500,1732500,0
171637,1899387,1899387,1899387,1899387,0
931285,0,862434.11,0,862434.11,0
958269,0,206833.24,0,206833.24,0
479436,0,76426.17,0,76426.17,0
603012,0,574240,0,574240,0
745546,0,78558.47,0,78558.47,0
675553,0,39279.24,0,39279.24,0
259171,0,39279.24,0,39279.24,0
225244,0,39279.24,0,39279.24,0
845968,0,39279.24,0,39279.24,0
138896,0,103918.27,0,103918.27,0
333908,0,67335.83,0,67335.83,0
691453,0,155433.55,0,155433.55,0
575150,0,39279.24,0,39279.24,0
439688,0,39279.24,0,39279.24,0
921842,0,39279.24,0,39279.24,0
435330,0,39279.24,0,39279.24,0
132865,0,5611.32,0,5611.32,0
642061,88508.7,88508.7,88508.7,88508.7,0
623689,0,818872.99,0,818872.99,0
992919,463590,463590,463590,463590,0
569166,8550,8550,8550,8550,0
951214,0,146096.28,0,146096.28,0
365016,0,30513.78,0,30513.78,0
992740,0,312535.08,0,312535.08,0
739949,0,13869.9,0,13869.9,0
874599,0,446610.78,0,446610.78,0
860965,0,188630.64,0,188630.64,0
330165,0,137774.34,0,137774.34,0
650181,0,60102.9,0,60102.9,0
749222,0,60102.9,0,60102.9,0
178508,0,164589.48,0,164589.48,0
398028,0,32363.1,0,32363.1,0
559266,0,60102.9,0,60102.9,0
705300,0,60102.9,0,60102.9,0
536447,0,10171.26,0,10171.26,0
158793,0,11430000,0,11430000,0
831984,0,1854867.96,0,1854867.96,0
963320,0,74897.46,0,74897.46,0
107299,0,2773.98,0,2773.98,0
605850,0,339350.22,0,339350.22,0
395298,0,3698.64,0,3698.64,0
670035,0,45308.34,0,45308.34,0
625216,0,1918944.45,0,1918944.45,0
397233,0,1057957.65,0,1057957.65,0
167116,0,168750,0,168750,0
451362,1294668,1294668,1294668,1294668,0
136213,21555,21555,21555,21555,0
582888,8532,8532,8532,8532,0
771693,2952,2952,2952,2952,0
441366,4749129,4749129,4749129,4749129,0
647091,117126,117126,117126,117126,0
601572,249543,249543,249543,249543,0
698704,266184,266184,266184,266184,0
513996,3726,3726,3726,3726,0
231209,3726,3726,3726,3726,0
684474,74331,74331,74331,74331,0
862827,1377,1377,1377,1377,0
203365,2205,2205,2205,2205,0
389215,549,549,549,549,0
748106,13239,13239,13239,13239,0
998686,45504,45504,45504,45504,0
917134,46125,46125,46125,46125,0
854991,7353,7353,7353,7353,0
270478,2754,2754,2754,2754,0
791159,519498,519498,519498,519498,0
381856,16443,16443,16443,16443,0
862845,26595,26595,26595,26595,0
650764,2952,2952,2952,2952,0
799393,11403,11403,11403,11403,0
668169,86130,86130,86130,86130,0
409123,86130,86130,86130,86130,0
437215,86130,86130,86130,86130,0
416022,86130,86130,86130,86130,0
198890,86130,86130,86130,86130,0
109952,2943,2943,2943,2943,0
706975,16542,16542,16542,16542,0
231215,33093,33093,33093,33093,0
195370,342,342,342,342,0
498459,7353,7353,7353,7353,0
437327,1197,1197,1197,1197,0
125310,73872,73872,73872,73872,0
841542,178515,178515,178515,178515,0
609192,17982,17982,17982,17982,0
436819,7668,7668,7668,7668,0
404396,5661,5661,5661,5661,0
675631,549,549,549,549,0
875517,1836,1836,1836,1836,0
122968,6714,6714,6714,6714,0
462865,180,180,180,180,0
762271,1963710,1963710,1963710,1963710,0
118657,18729,18729,18729,18729,0
680967,88569,88569,88569,88569,0
235283,1107,1107,1107,1107,0
978723,1836,1836,1836,1836,0
553660,5508,5508,5508,5508,0
373053,11034,11034,11034,11034,0
539364,8208,8208,8208,8208,0
803437,16470000,16470000,16470000,16470000,0
128242,158346,158346,158346,158346,0
946299,2259,2259,2259,2259,0
526205,2484,2484,2484,2484,0
236986,3177,3177,3177,3177,0
189489,17649,17649,17649,17649,0
707198,17919,17919,17919,17919,0
576623,270,270,270,270,0
183496,7353,7353,7353,7353,0
380278,3483,3483,3483,3483,0
973374,80451,80451,80451,80451,0
949520,17280,17280,17280,17280,0
261179,18333,18333,18333,18333,0
519120,10350,10350,10350,10350,0
878456,8406,8406,8406,8406,0
786881,29484,29484,29484,29484,0
378835,8181,8181,8181,8181,0
725244,3222,3222,3222,3222,0
130019,1566,1566,1566,1566,0
512917,12312,12312,12312,12312,0
357588,109206,109206,109206,109206,0
499308,21510,21510,21510,21510,0
980137,44118,44118,44118,44118,0
569071,27756,27756,27756,27756,0
964046,20403,20403,20403,20403,0
407793,6210,6210,6210,6210,0
122489,487188,487188,487188,487188,0
380501,17145,17145,17145,17145,0
442434,3735,3735,3735,3735,0
296989,86130,86130,86130,86130,0
888060,86130,86130,86130,86130,0
633291,86130,86130,86130,86130,0
574669,86130,86130,86130,86130,0
406476,128628,128628,128628,128628,0
511659,1107,1107,1107,1107,0
640168,1656,1656,1656,1656,0
879768,34929,34929,34929,34929,0
930040,2754,2754,2754,2754,0
599300,15282,15282,15282,15282,0
670732,16830000,16830000,16830000,16830000,0
399700,2754,2754,2754,2754,0
514895,2304,2304,2304,2304,0
111328,29880,29880,29880,29880,0
835575,549,549,549,549,0
931096,675,675,675,675,0
667421,549,549,549,549,0
376640,4599,4599,4599,4599,0
298326,2889,2889,2889,2889,0
360789,1476,1476,1476,1476,0
884365,20043,20043,20043,20043,0
994959,14580000,14580000,14580000,14580000,0
783989,43407,43407,43407,43407,0
295393,7668,7668,7668,7668,0
863621,6705,6705,6705,6705,0
555963,6705,6705,6705,6705,0
188565,7668,7668,7668,7668,0
449286,5508,5508,5508,5508,0
435175,3177,3177,3177,3177,0
873404,22068,22068,22068,22068,0
464220,7353,7353,7353,7353,0
916914,73908,73908,73908,73908,0
291833,1935,1935,1935,1935,0
255895,1045760.4,1045760.4,1045760.4,1045760.4,0
791510,1052955,1052955,1052955,1052955,0
637980,828,828,828,828,0
941716,2016,2016,2016,2016,0
459212,2678832,2678832,2678832,2678832,0
892568,3386574,3386574,3386574,3386574,0
301816,19944,19944,19944,19944,0
157792,56259,56259,56259,56259,0
647230,2062125,2062125,2062125,2062125,0
475305,77265,77265,77265,77265,0
375580,3177,3177,3177,3177,0
979654,3177,3177,3177,3177,0
921392,459,459,459,459,0
408811,486,486,486,486,0
281805,1471500,1471500,1471500,1471500,0
757566,10260000,10260000,0,10260000,0
117339,157100.4,157100.4,0,157100.4,0
736974,0,640103.09,0,640103.09,0
487567,0,468044.84,0,468044.84,0
548600,3988530,3988530,3988530,3988530,0
144572,0,850099.1,0,850099.1,0
749121,0,273600,0,273600,0
523825,0,509530.83,0,509530.83,0
635004,0,533599.25,0,533599.25,0
462386,0,521513.53,0,521513.53,0
385025,0,1545296.5,0,1545296.5,0
639695,0,1704418.08,0,1704418.08,0
864004,0,201339.27,0,201339.27,0
722782,0,201339.27,0,201339.27,0
112287,0,201339.27,0,201339.27,0
106762,0,382291.33,0,382291.33,0
506991,0,382291.33,0,382291.33,0
762146,1000158.3,1000158.3,1000158.3,1000158.3,0
114301,0,13869.9,0,13869.9,0
562126,2831506.2,2831506.2,0,2831506.2,0
585198,351720,351720,351720,351720,0
253679,0,2298704.76,0,2298704.76,0
445604,9270000,9270000,9270000,9270000,0
413464,14049,14049,14049,14049,0
190995,34038,34038,34038,34038,0
202119,11106,11106,11106,11106,0
649647,86130,86130,86130,86130,0
884533,86130,86130,86130,86130,0
335413,74331,74331,74331,74331,0
993817,74331,74331,74331,74331,0
870532,74331,74331,74331,74331,0
545979,114903,114903,114903,114903,0
859457,1701,1701,1701,1701,0
355302,1476,1476,1476,1476,0
483553,3384,3384,3384,3384,0
370205,12024,12024,12024,12024,0
891996,2484,2484,2484,2484,0
927742,1935,1935,1935,1935,0
168150,3177,3177,3177,3177,0
624584,270,270,270,270,0
516745,1062,1062,1062,1062,0
454696,3681,3681,3681,3681,0
740371,324,324,324,324,0
932402,4599,4599,4599,4599,0
303989,67464,67464,67464,67464,0
360717,7443,7443,7443,7443,0
778894,16182,16182,16182,16182,0
434500,1935,1935,1935,1935,0
748017,37314,37314,37314,37314,0
465519,4599,4599,4599,4599,0
163798,65187,65187,65187,65187,0
906567,101439,101439,101439,101439,0
590757,11745,11745,11745,11745,0
313089,46404,46404,46404,46404,0
983962,11745,11745,11745,11745,0
132292,5508,5508,5508,5508,0
237087,12411,12411,12411,12411,0
694928,3087,3087,3087,3087,0
223304,95976,95976,95976,95976,0
784993,4968,4968,4968,4968,0
597925,12501,12501,12501,12501,0
239592,39717,39717,39717,39717,0
543820,56628,56628,56628,56628,0
894167,62136,62136,62136,62136,0
550003,0,1775771.78,0,1775771.78,0
483888,136656,136656,0,136656,0
826944,0,861468.38,0,861468.38,0
100929,0,666878.45,0,666878.45,0
540121,0,1726278.47,0,1726278.47,0
952268,0,2872836,0,2872836,0
924229,0,2437417.44,0,2437417.44,0
256211,0,1251637.89,0,1251637.89,0
219411,0,7779789.99,0,7779789.99,0
575720,295808.4,295808.4,0,295808.4,0
313165,0,216390.79,0,216390.79,0
711976,0,19210.75,0,19210.75,0
568643,0,53058.26,0,53058.26,0
183849,34830000,34830000,34830000,34830000,0
832860,486000,486000,486000,486000,0
868988,229500,229500,229500,229500,0
483711,109800,109800,109800,109800,0
171938,0,145171.62,0,145171.62,0
603099,0,24041.16,0,24041.16,0
122151,0,1966243.05,0,1966243.05,0
492456,163080,163080,163080,163080,0
978224,38430,38430,38430,38430,0
914938,32130,32130,32130,32130,0
753857,408150,408150,408150,408150,0
254771,167760,167760,167760,167760,0
175297,167760,167760,167760,167760,0
979257,84420,84420,84420,84420,0
887054,167760,167760,167760,167760,0
406287,5940,5940,5940,5940,0
538584,13230,13230,13230,13230,0
204117,4680,4680,4680,4680,0
593152,7740,7740,7740,7740,0
556621,72990,72990,72990,72990,0
678201,5940,5940,5940,5940,0
944295,7830,7830,7830,7830,0
653499,54000,54000,54000,54000,0
936566,0,645997.97,0,645997.97,0
447164,0,36914.17,0,36914.17,0
634360,0,632926.14,0,632926.14,0
145948,235206,235206,235206,235206,0
103158,154800,154800,154800,154800,0
521338,9000,9000,9000,9000,0
486769,0,7397.28,0,7397.28,0
169678,0,8321.94,0,8321.94,0
353768,0,2773.98,0,2773.98,0
118356,0,924.66,0,924.66,0
375387,0,9246.6,0,9246.6,0
884077,0,47700,0,47700,0
311926,2960100,2960100,2960100,2960100,0
945129,57249,57249,57249,57249,0
117329,587781,587781,587781,587781,0
921952,24480,24480,24480,24480,0
150263,88569,88569,88569,88569,0
398144,66654,66654,66654,66654,0
414086,74331,74331,74331,74331,0
349098,74331,74331,74331,74331,0
255714,1935,1935,1935,1935,0
499205,828,828,828,828,0
385962,17919,17919,17919,17919,0
445381,1062,1062,1062,1062,0
453104,3681,3681,3681,3681,0
115845,1377,1377,1377,1377,0
288494,639,639,639,639,0
437659,14373,14373,14373,14373,0
721230,74331,74331,74331,74331,0
807857,74331,74331,74331,74331,0
414917,74331,74331,74331,74331,0
380114,74331,74331,74331,74331,0
501405,1377,1377,1377,1377,0
989701,552555,552555,552555,552555,0
779882,2754,2754,2754,2754,0
891094,13329,13329,13329,13329,0
918544,180,180,180,180,0
586838,4495.5,4495.5,4495.5,4495.5,0
159854,4495.5,4495.5,4495.5,4495.5,0
658231,4495.5,4495.5,4495.5,4495.5,0
508110,21600000,21600000,21600000,21600000,0
403228,2205,2205,2205,2205,0
594354,3177,3177,3177,3177,0
210518,1539,1539,1539,1539,0
766511,45594,45594,45594,45594,0
890294,1701,1701,1701,1701,0
213481,7353,7353,7353,7353,0
695462,14580000,14580000,14580000,14580000,0
927116,74331,74331,74331,74331,0
924212,74331,74331,74331,74331,0
852064,74331,74331,74331,74331,0
664212,84573,84573,84573,84573,0
662676,35388,35388,35388,35388,0
683665,549,549,549,549,0
376560,22500,22500,22500,22500,0
427608,282970.8,282970.8,0,282970.8,0
665613,237934.8,237934.8,0,237934.8,0
393299,747368.1,747368.1,0,747368.1,0
770045,556984.8,556984.8,0,556984.8,0
